,lemma,source,collection_count,is_unique
5177,conuiuium,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5178,conuersiop127,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5179,contemplatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5180,contemptus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5181,contritio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5182,contentio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5183,continentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5184,correctio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5185,corruptio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5186,contristatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5187,confessio,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
5188,corruo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5189,conturbatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5190,conuersatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5191,crux,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5192,crudelitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5193,creo,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5194,credo,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5195,cras,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5196,cresco,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5197,curro,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
5198,cubiculum,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5199,cupiditas,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5200,curo,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5201,curuatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5202,cubilis,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5203,currus,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5204,custodio,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5205,d,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5206,dampnum,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5207,dampnatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5208,do,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5209,debilitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5210,debitum,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5211,deceptio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5212,decor,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5213,declino,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5214,dedicatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5215,deduco,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5216,defectus,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5217,defensio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5218,deiectio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5219,deletio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5220,delectatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5221,delicie,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5222,delictum,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5223,Demolitius,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5224,demonstratio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5225,demonium,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5226,dens,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5227,denudatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5228,depositum,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5229,deprecatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5230,depressio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5231,derelictio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5232,derisio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5233,descriptio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5234,descendo,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5235,desertum,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5236,desiderabilis,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5237,desiderium,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5238,desolatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5239,despectio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5240,desperatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5241,desponsatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5242,destructio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5243,detentio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5244,detestatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5245,detractio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5246,deuoratio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5247,dextera,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5248,diadema,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5249,dies,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5250,dilatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5251,digitus,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5252,dignitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5253,differentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5254,diffusio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5255,dilatatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5256,dilectio,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5257,diligentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5258,diluculum,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5259,diluuium,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5260,dissolutio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5261,directio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5262,dimissio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5263,disciplina,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5264,discipulus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5265,diruptio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5266,discessio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5267,disceptatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5268,discumbo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5269,discursus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5270,dispensatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5271,dispositio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5272,dispersio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5273,dissipo,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5274,viuitie,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5275,diuersio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5276,diuersitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5277,Diuisius,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5278,doctrina,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5279,doceo,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5280,dolus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5281,dolor,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5282,dominium,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5283,domus,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
5284,donum,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5285,dormitio,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5286,dormitatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5287,duco,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5288,duplicitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5289,dulcedo,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5290,duritia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5291,e,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5292,ebrietas,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5293,Ebur,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5294,ecce,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5295,edificatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5296,educo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5297,effusio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5298,egestas,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5299,egredior,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5300,eiectio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5301,Eleuatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5302,electio,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5303,eloquium,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5304,emptio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5305,emissio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5306,emundatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5307,emulatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5308,enarratio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5309,epula,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5310,equitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5311,eradicatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5312,Ereptius,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5313,eripio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5314,error,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5315,erubescentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5316,Eruditius,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5317,eruo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5318,erumpo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5319,esca,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5320,esto,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5321,estus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5322,estimatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5323,esurio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5324,euacuatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5325,euulsio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5326,euentus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5327,euersio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5328,euigilatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5329,exaltatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5330,exaudio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5331,excessus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5332,excelsus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5333,excisio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5334,excitatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5335,excussio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5336,exemplum,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5337,excercitium,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5338,exhibitio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5339,exhortatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5340,exitus,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5341,expando,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5342,expulsio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5343,expugnatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5344,exquisitio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5345,expoliatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5346,expectatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5347,exsurgo,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5348,extensio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5349,exterminatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5350,extinguo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5351,exultatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5352,f,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5353,fabricatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5354,facio,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
5355,fallacia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5356,falsitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5357,fames,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5358,fasciculus,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5359,fatigatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5360,Fauus,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5361,fedus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5362,femur,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5363,feneratio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5364,fenus,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5365,fenestra,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5366,ferocitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5367,fermentum,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5368,ferrum,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5369,fero,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5370,feruor,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5371,festiuitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5372,festinatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5373,fictio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5374,fides,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5375,fidelitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5376,fiducia,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5377,filius,mauritius_hibernicus_distinctiones.predicted_лем.csv,7.0,False
5378,filia,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5379,finis,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
5380,firmamentum,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5381,firmitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5382,flagellum,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5383,flamma,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5384,flatus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5385,flecto,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5386,fletus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5387,flos,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5388,fluctus,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5389,fluo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5390,flumen,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5391,Fluuius,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5392,folium,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5393,fons,mauritius_hibernicus_distinctiones.predicted_лем.csv,7.0,False
5394,fornax,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5395,fornicatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5396,for,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5397,formo,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5398,fortitudo,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5399,foramen,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5400,formido,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5401,vouea,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5402,frango,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5403,fraternitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5404,fraus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
